_ts|_fl|id|name|real_position|real_position_side|known_name|short_name|last_name|first_name|middle_name|team_id|preferred_foot|club|caps|goals|jersey_num|country|birth_date|position
0|+|116120|Ogenyi Onazi|Defensive Midfielder|Centre/Right||Onazi|Onazi|Ogenyi|Eddy|1216|Right|Lazio|21|1|17|Nigeria|1992-12-25|Midfielder
0|+|42564|Eric Maxim Choupo-Moting|Striker|Centre||Choupo-Moting|Choupo-Moting|Eric Maxim|Maxim|494|Right|1. FSV Mainz 05|26|13|13|Cameroon|1989-03-23|Forward
0|+|52635|Eder|Striker|Centre|Eder|Eder|Macedo Lopes|Éderzito Antonio||359||Sporting Braga|8|0|11|Portugal|1987-12-22|Forward
0|+|40349|Asmir Begovic|Goalkeeper|Unknown||Begovic|Begovic|Asmir||537||Stoke City|30|0|1|Bosnia and Herzegovina|1987-06-20|Goalkeeper
0|+|46497|Ángel Di María|Attacking Midfielder|Left/Right||Di María|Di María|Ángel||632|Left|Real Madrid|47|9|7|Argentina|1988-02-14|Midfielder
0|+|122779|Eugenio Mena|Full Back|Left||Mena|Mena|Eugenio||831|Left|Santos|25|3|2|Chile|1988-07-18|Defender
0|+|15780|Dani Alves|Full Back|Right|Dani Alves|Dani Alves|Alves da Silva|Daniel||614|Right|Barcelona|75|6|2|Brazil|1983-05-06|Defender
0|+|60841|Haris Seferovic|Striker|Centre||Seferovic|Seferovic|Haris||497|Left|Real Sociedad|11|1|9|Switzerland|1992-02-22|Forward
0|+|38314|Stéphane Ruffier|Goalkeeper|Unknown||Ruffier|Ruffier|Stéphane||368||St Etienne|2|0|16|France|1986-09-27|Goalkeeper
0|+|78407|Yuto Nagatomo|Full Back|Left/Right||Nagatomo|Nagatomo|Yuto||1266|Both|Internazionale|70|3|5|Japan|1986-09-12|Defender
0|+|3508|Xabi Alonso|Central Midfielder|Centre||Alonso|Alonso|Xabi||118|Right|Real Madrid|110|15|14|Spain|1981-11-25|Midfielder
0|+|83383|Stephen Adams|Goalkeeper|Unknown||Adams|Adams|Stephen||1219||Aduana Stars|6|0|1|Ghana|1989-09-28|Goalkeeper
0|+|46525|Fábio Coentrão|Full Back|Left|Fábio Coentrão|Fábio Coentrão|da Silva Coentrão|Fábio Alexandre||359|Left|Real Madrid|45|4|5|Portugal|1988-03-11|Defender
0|+|118300|Hiroshi Kiyotake|Attacking Midfielder|Centre||Kiyotake|Kiyotake|Hiroshi||1266|Right|1. FC Nürnberg|25|1|8|Japan|1989-11-12|Midfielder
0|+|40383|Fraser Forster|Goalkeeper|Unknown||Forster|Forster|Fraser|Gerard|114||Celtic|2|0|22|England|1988-03-17|Goalkeeper
0|+|155072|Khosro Heydari|Attacking Midfielder|Right||Heydari|Heydari|Khosro||1042||Esteghlal|49|0|2|Iran|1983-09-14|Midfielder
0|+|62914|Teófilo Gutiérrez|Striker|Centre||Gutiérrez|Gutiérrez|Teófilo||832|Right|River Plate|30|12|9|Colombia|1985-05-17|Forward
0|+|17861|Sergio Ramos|Central Defender|Centre||Ramos|Ramos|Sergio||118|Right|Real Madrid|116|9|15|Spain|1986-03-30|Defender
0|+|155079|Hashem Beikzadeh|Full Back|Left||Beikzadeh|Beikzadeh|Hashem||1042||Esteghlal|17|1|19|Iran|1984-01-22|Defender
0|+|155084|Pejman Montazeri|Central Defender|Centre||Montazeri|Montazeri|Pejman||1042||Umm Salal|22|1|15|Iran|1983-09-06|Defender
0|+|83407|Michael Arroyo|Winger|Left||Arroyo|Arroyo|Michael|Antonio|830||Atlante|21|3|15|Ecuador|1987-04-23|Midfielder
0|+|83409|Oswaldo Minda|Defensive Midfielder|Centre|Oswaldo Minda|Oswaldo Minda|Minda|Tilson Oswaldo||830||Chivas USA|18|0|14|Ecuador|1983-07-26|Midfielder
0|+|17878|Francesc Fábregas|Attacking Midfielder|Left/Centre/Right||Fábregas|Fábregas|Francesc||118|Right|Barcelona|89|13|10|Spain|1987-05-04|Midfielder
0|+|19927|Karim Benzema|Striker|Centre||Benzema|Benzema|Karim||368|Both|Real Madrid|66|21|10|France|1987-12-19|Forward
0|+|19928|Julio César|Goalkeeper|Unknown|Julio César|Julio César|Soares De Espindola|Julio Cesar||614|Left|Toronto FC|80|0|12|Brazil|1979-09-03|Goalkeeper
0|+|20388|Manuel Neuer|Goalkeeper|Unknown||Neuer|Neuer|Manuel||357|Right|FC Bayern München|45|0|1|Germany|1986-03-27|Goalkeeper
0|+|7645|Phil Jagielka|Central Defender|Centre||Jagielka|Jagielka|Phil|Nikodem|114||Everton|26|2|6|England|1982-08-17|Defender
0|+|82362|Kwak Tae-Hwi|Central Defender|Centre|Kwak Tae-Hwi|Kwak Tae-Hwi|Kwak|Tae-Hwi||1041||Al-Hilal|35|5|4|South Korea|1981-07-08|Defender
0|+|83425|Cristopher Toselli|Goalkeeper|Unknown||Toselli|Toselli|Cristopher|Benjamin|831||Universidad Católica|4|0|12|Chile|1988-06-15|Goalkeeper
0|+|28130|Dimitrios Salpingidis|Winger|Centre/Right||Salpingidis|Salpingidis|Dimitrios||517||PAOK Salonika|76|13|14|Greece|1981-08-18|Forward
0|+|57254|Adrián Ramos|Striker|Centre||Ramos|Ramos|Adrián||832|Right|Hertha BSC|26|2|19|Colombia|1986-01-22|Forward
0|+|34285|Maynor Figueroa|Central Defender|Left/Centre||Figueroa|Figueroa|Maynor|Alexis|847||Hull City|103|3|3|Honduras|1983-05-02|Defender
0|+|28146|Benoit Assou-Ekotto|Full Back|Left||Assou-Ekotto|Assou-Ekotto|Benoit|Pierre David|494||Tottenham Hotspur|22|0|2|Cameroon|1984-03-24|Defender
0|+|34291|Víctor Bernárdez|Central Defender|Centre||Bernárdez|Bernárdez|Víctor|Salvador|847||San Jose Earthquakes|77|3|5|Honduras|1982-05-24|Defender
0|+|34292|Donis Escober|Goalkeeper|Unknown||Escober|Escober|Donis|Salatiel|847||Club Deportivo Olimpia|20|0|22|Honduras|1981-02-03|Goalkeeper
0|+|18686|Vassili Berezoutski|Central Defender|Centre/Right||Berezoutski|Berezoutski|Vassili|Vladimirovich|536||CSKA Moscow|78|4|14|Russia|1982-06-20|Defender
0|+|34296|Wilson Palacios|Defensive Midfielder|Centre|Wilson Palacios|Wilson Palacios|Palacios|Wilson|Roberto|847||Stoke City|94|5|8|Honduras|1984-07-29|Midfielder
0|+|42493|Mario Balotelli|Striker|Centre||Balotelli|Balotelli|Mario||119|Right|Milan|30|12|9|Italy|1990-08-12|Forward
0|+|34302|Noel Valladares|Goalkeeper|Unknown||Valladares|Valladares|Noel|Eduardo|847||Club Deportivo Olimpia|121|0|18|Honduras|1977-05-03|Goalkeeper
0|+|91651|Mateo Kovacic|Attacking Midfielder|Left/Centre/Right||Kovacic|Kovacic|Mateo||535|Mostly Right|Internazionale|10|0|20|Croatia|1994-05-06|Midfielder
0|+|20578|Mehdi Lacen|Defensive Midfielder|Centre||Lacen|Lacen|Mehdi|Gregory Giuseppe|1215|Left|Getafe|30|0|8|Algeria|1984-03-15|Midfielder
0|+|19975|Fernando Gago|Defensive Midfielder|Centre||Gago|Gago|Fernando||632|Right|Boca Juniors|49|0|5|Argentina|1986-04-10|Midfielder
0|+|83465|Vincent Aboubakar|Striker|Centre||Aboubakar|Aboubakar|Vincent||494||Lorient|25|2|10|Cameroon|1992-01-22|Forward
0|+|58893|Marcos Rojo|Central Defender|Centre||Rojo|Rojo|Marcos||632|Left|Sporting Lisbon|22|0|16|Argentina|1990-03-20|Defender
0|+|38419|Loïc Remy|Striker|Left/Centre/Right||Remy|Remy|Loïc||368||Queens Park Rangers|25|5|20|France|1987-01-02|Forward
0|+|69140|Shkodran Mustafi|Central Defender|Centre/Right||Mustafi|Mustafi|Shkodran||357|Right|Sampdoria|1|0|21|Germany|1992-04-17|Defender
0|+|54806|Augusto Fernández|Central Midfielder|Centre|Augusto Fernández|Augusto Fernández|Fernández|Augusto||632|Right|Celta de Vigo|8|1|13|Argentina|1986-04-10|Midfielder
0|+|40471|Sammy Bossut|Goalkeeper|Unknown||Bossut|Bossut|Sammy||360||SV Zulte Waregem|0|0|13|Belgium|1985-08-11|Goalkeeper
0|+|32281|Diego Godín|Central Defender|Centre||Godín|Godín|Diego|Roberto|837|Right|Atlético de Madrid|77|4|3|Uruguay|1986-02-16|Defender
0|+|69147|Ermin Bicakcic|Central Defender|Centre||Bicakcic|Bicakcic|Ermin||537|Both|Eintracht Braunschweig|7|1|3|Bosnia and Herzegovina|1990-01-24|Defender
0|+|28188|Haris Medunjanin|Central Midfielder|Centre||Medunjanin|Medunjanin|Haris||537||Gaziantepspor|35|5|18|Bosnia and Herzegovina|1985-03-08|Midfielder
0|+|179741|Bakhtiar Rahmani|Attacking Midfielder|Centre||Rahmani|Rahmani|Bakhtiar||1042||Foolad FC|4|0|18|Iran|1991-09-23|Midfielder
0|+|52775|Nicolas N'Koulou|Central Defender|Centre||N'Koulou|N'Koulou|Nicolas|Alexis Julio|494||Marseille|48|0|3|Cameroon|1990-03-27|Defender
0|+|13867|Mark Bresciano|Attacking Midfielder|Left/Centre/Right||Bresciano|Bresciano|Mark||575|Right|Al Gharafa|74|13|23|Australia|1980-02-11|Midfielder
0|+|42544|Edin Dzeko|Striker|Centre||Dzeko|Dzeko|Edin||537||Manchester City|62|35|11|Bosnia and Herzegovina|1986-03-17|Forward
0|+|106760|Luke Shaw|Full Back|Left||Shaw|Shaw|Luke|Paul Hoare|114||Southampton|2|0|23|England|1995-07-12|Defender
0|+|34355|Júnior Díaz|Full Back|Left|Júnior Díaz|Júnior Díaz|Díaz Campbell|Júnior Enrique||838|Left|1. FSV Mainz 05|62|1|15|Costa Rica|1983-09-12|Defender
0|+|38454|Dejan Lovren|Full Back|Centre/Right||Lovren|Lovren|Dejan||535|Both|Southampton|25|2|6|Croatia|1989-07-05|Defender
0|+|34361|Roy Miller|Full Back|Left||Miller|Miller|Roy||838||New York Red Bulls|47|1|19|Costa Rica|1984-11-24|Defender
0|+|88746|Faouzi Ghoulam|Full Back|Left||Ghoulam|Ghoulam|Faouzi||1215||Napoli|6|0|3|Algeria|1991-02-01|Defender
0|+|69179|Daniel Davari|Goalkeeper|Unknown||Davari|Davari|Daniel||1042|Right|Eintracht Braunschweig|4|0|22|Iran|1988-01-06|Goalkeeper
0|+|38462|Vedran Corluka|Full Back|Centre/Right||Corluka|Corluka|Vedran||535||Lokomotiv Moscow|72|4|5|Croatia|1986-02-05|Defender
0|+|80480|Jason Davidson|Full Back|Left||Davidson|Davidson|Jason|Alan|575||Heracles Almelo|7|0|3|Australia|1991-06-29|Defender
0|+|53515|Oribe Peralta|Striker|Centre||Peralta|Peralta|Oribe||659||América|28|16|19|Mexico|1984-01-12|Forward
0|+|67140|Avdija Vrsajevic|Central Midfielder|Right||Vrsajevic|Vrsajevic|Avdija||537||Hajduk Split|13|0|2|Bosnia and Herzegovina|1986-03-06|Midfielder
0|+|42565|Arturo Vidal|Central Midfielder|Left/Centre/Right||Vidal|Vidal|Arturo||831|Right|Juventus|54|8|8|Chile|1987-05-22|Midfielder
0|+|38470|Eduardo|Striker|Centre|Eduardo|Eduardo|da Silva|Eduardo||535||Shakhtar Donetsk|63|29|22|Croatia|1983-02-25|Forward
0|+|15943|Thomas Vermaelen|Full Back|Left/Centre||Vermaelen|Vermaelen|Thomas||360||Arsenal|47|1|3|Belgium|1985-11-14|Defender
0|+|38472|Ognjen Vukojevic|Defensive Midfielder|Centre||Vukojevic|Vukojevic|Ognjen||535||Dynamo Kyiv|55|4|8|Croatia|1983-12-20|Midfielder
0|+|83531|Charles Aránguiz|Defensive Midfielder|Left/Centre||Aránguiz|Aránguiz|Charles||831|Right|Internacional|21|2|20|Chile|1989-04-17|Midfielder
0|+|77390|Koke|Attacking Midfielder|Left/Centre/Right|Koke|Koke|Resurrección|Jorge|Merodio|118|Right|Atlético de Madrid|8|0|17|Spain|1992-01-08|Midfielder
0|+|151119|DeAndre Yedlin|Wing Back|Right||Yedlin|Yedlin|DeAndre||596||Seattle Sounders FC|4|0|2|USA|1993-07-09|Defender
0|+|9809|Maxwell|Full Back|Left|Maxwell|Maxwell|Cabelino Andrade|Maxwell||614|Left|Paris Saint Germain|9|0|14|Brazil|1981-08-27|Defender
0|+|18003|Raúl Albiol|Central Defender|Centre||Albiol|Albiol|Raúl||118|Right|Napoli|46|0|2|Spain|1985-09-04|Defender
0|+|58966|Alexander Domínguez|Goalkeeper|Unknown||Domínguez|Domínguez|Alexander||830||LDU Quito|18|0|22|Ecuador|1987-06-05|Goalkeeper
0|+|17337|Carl Medjani|Central Defender|Centre||Medjani|Medjani|Carl||1215||Valenciennes|26|1|12|Algeria|1985-05-15|Defender
0|+|42584|Laurent Ciman|Central Defender|Centre||Ciman|Ciman|Laurent||360|Right|Standard Liège|8|0|23|Belgium|1985-08-05|Defender
0|+|40539|Matthew Spiranovic|Central Defender|Centre||Spiranovic|Spiranovic|Matthew|Thomas|575||Western Sydney Wanderers|18|0|6|Australia|1988-06-27|Defender
0|+|55909|Chris Smalling|Central Defender|Centre||Smalling|Smalling|Chris|Lloyd|114||Manchester United|12|0|12|England|1989-11-22|Defender
0|+|18018|Alessio Cerci|Second Striker|Centre/Right||Cerci|Cerci|Alessio||119|Left|Torino|12|0|11|Italy|1987-07-23|Forward
0|+|77755|Marcos Ureña|Striker|Centre||Ureña|Ureña|Marcos|Danilo|838||Kuban Krasnodar|24|7|21|Costa Rica|1990-03-05|Forward
0|+|46696|Miralem Pjanic|Attacking Midfielder|Left/Centre/Right||Pjanic|Pjanic|Miralem||537|Both|Roma|48|8|8|Bosnia and Herzegovina|1990-04-02|Midfielder
0|+|156604|Mehrdad Pooladi|Wing Back|Left||Pooladi|Pooladi|Mehrdad||1042||Persepolis FC|21|0|23|Iran|1987-02-26|Defender
0|+|44989|Toni Kroos|Central Midfielder|Centre||Kroos|Kroos|Toni||357|Both|FC Bayern München|44|5|18|Germany|1990-01-04|Midfielder
0|+|40560|Aurélien Chedjou|Central Defender|Centre||Chedjou|Chedjou|Aurélien|Bayard|494||Galatasaray|30|1|14|Cameroon|1985-06-20|Defender
0|+|28277|Leonardo Bonucci|Central Defender|Centre||Bonucci|Bonucci|Leonardo||119|Right|Juventus|37|2|19|Italy|1987-05-01|Defender
0|+|52857|Panagiotis Tachtsidis|Central Midfielder|Left/Centre||Tachtsidis|Tachtsidis|Panagiotis||517|Left|Torino|6|0|23|Greece|1991-02-15|Midfielder
0|+|54908|Nacer Chadli|Attacking Midfielder|Left/Right||Chadli|Chadli|Nacer||360||Tottenham Hotspur|20|2|22|Belgium|1989-08-02|Midfielder
0|+|7810|Stipe Pletikosa|Goalkeeper|Unknown||Pletikosa|Pletikosa|Stipe||535||FC Rostov|111|0|1|Croatia|1979-01-08|Goalkeeper
0|+|54917|Dries Mertens|Winger|Left/Right||Mertens|Mertens|Dries||360||Napoli|25|3|14|Belgium|1987-05-06|Midfielder
0|+|83591|Michael Barrantes|Attacking Midfielder|Centre|Michael Barrantes|Michael Barrantes|Barrantes|Michael||838||Aalesund|50|4|11|Costa Rica|1983-10-04|Midfielder
0|+|28301|Cheick Tioté|Defensive Midfielder|Left/Centre/Right||Tioté|Tioté|Cheick|Ismael|1221||Newcastle United|43|1|9|Côte d'Ivoire|1986-06-21|Midfielder
0|+|20113|Claudio Marchisio|Central Midfielder|Left/Centre/Right||Marchisio|Marchisio|Claudio||119|Right|Juventus|44|3|8|Italy|1986-01-19|Midfielder
0|+|56979|Jordan Henderson|Central Midfielder|Centre||Henderson|Henderson|Jordan|Brian|114||Liverpool|11|0|14|England|1990-06-17|Midfielder
0|+|85654|Jordy Clasie|Defensive Midfielder|Centre||Clasie|Clasie|Jordy||366||Feyenoord|8|0|16|Netherlands|1991-06-27|Midfielder
0|+|60914|Joel Matip|Central Defender|Centre||Matip|Matip|Joel|Job|494|Right|FC Schalke 04|23|0|21|Cameroon|1991-08-08|Defender
0|+|18372|Alberto Aquilani|Central Midfielder|Centre||Aquilani|Aquilani|Alberto||119|Right|Fiorentina|35|5|14|Italy|1984-07-07|Midfielder
0|+|149786|Essaïd Belkalem|Central Defender|Centre||Belkalem|Belkalem|Essaïd||1215||Watford|13|1|4|Algeria|1989-01-01|Defender
0|+|85665|Tino Susic|Attacking Midfielder|Left/Centre||Susic|Susic|Tino|Sven|537|Left|Hajduk Split|2|0|14|Bosnia and Herzegovina|1992-02-13|Midfielder
0|+|19739|Eiji Kawashima|Goalkeeper|Unknown||Kawashima|Kawashima|Eiji||1266||Standard Liège|56|0|1|Japan|1983-03-20|Goalkeeper
0|+|59046|Ciro Immobile|Striker|Centre||Immobile|Immobile|Ciro||119|Right|Borussia Dortmund|2|0|17|Italy|1990-02-20|Forward
0|+|153255|Juan Pablo Montes|Central Defender|Centre||Montes|Montes|Juan Pablo||847||Motagua|11|1|4|Honduras|1985-10-26|Defender
0|+|102057|Raúl Jiménez|Striker|Centre||Jiménez|Jiménez|Raúl|Alonso|659||América|24|4|9|Mexico|1991-05-05|Forward
0|+|18090|Igor Akinfeev|Goalkeeper|Unknown||Akinfeev|Akinfeev|Igor|Vladimirovich|536||CSKA Moscow|69|0|1|Russia|1986-04-08|Goalkeeper
0|+|10866|Georgios Samaras|Striker|Left/Centre||Samaras|Samaras|Georgios||517||Unknown|74|8|7|Greece|1985-02-21|Forward
0|+|18094|Tranquillo Barnetta|Winger|Left/Right||Barnetta|Barnetta|Tranquillo||497|Right|Eintracht Frankfurt|74|10|7|Switzerland|1985-05-22|Midfielder
0|+|16050|Zvjezdan Misimovic|Attacking Midfielder|Centre||Misimovic|Misimovic|Zvjezdan||537|Both|Guizhou Renhe|81|25|10|Bosnia and Herzegovina|1982-06-05|Midfielder
0|+|18102|Giorgio Chiellini|Central Defender|Left/Centre||Chiellini|Chiellini|Giorgio||119|Left|Juventus|68|4|3|Italy|1984-08-14|Defender
0|+|5816|Xavi|Central Midfielder|Centre|Xavi|Xavi|Hernández|Xavi||118|Right|Barcelona|132|12|8|Spain|1980-01-25|Midfielder
0|+|69305|Ricardo Rodriguez|Full Back|Left||Rodriguez|Rodriguez|Ricardo||497|Left|VfL Wolfsburg|21|0|13|Switzerland|1992-08-25|Defender
0|+|119468|Han Kook-Young|Defensive Midfielder|Centre|Han Kook-Young|Han Kook-Young|Han|Kook-Young||1041||Kashiwa Reysol|10|0|14|South Korea|1990-04-19|Midfielder
0|+|11973|Diego Benaglio|Goalkeeper|Unknown||Benaglio|Benaglio|Diego||497|Right|VfL Wolfsburg|57|0|1|Switzerland|1983-09-08|Goalkeeper
0|+|44743|Beto|Goalkeeper|Unknown|Beto|Beto|Bastos Pimparel|Antonio Alberto||359||Sevilla|7|0|22|Portugal|1982-05-01|Goalkeeper
0|+|81610|Aleksei Kozlov|Full Back|Right||Kozlov|Kozlov|Aleksei|Anatolyevich|536||Dynamo Moscow|11|0|2|Russia|1986-12-25|Defender
0|+|48844|David Ospina|Goalkeeper|Unknown||Ospina|Ospina|David||832||Nice|44|0|1|Colombia|1988-08-31|Goalkeeper
0|+|52941|Denis Glushakov|Attacking Midfielder|Left/Centre/Right||Glushakov|Glushakov|Denis|Borisovich|536||Spartak Moscow|26|3|8|Russia|1987-01-27|Midfielder
0|+|57038|Alexander Kokorin|Striker|Centre||Kokorin|Kokorin|Alexander|Aleksandrovich|536||Dynamo Moscow|22|5|9|Russia|1991-03-19|Forward
0|+|27256|Bruno Alves|Central Defender|Centre/Right|Bruno Alves|Bruno Alves|Regufe Alves|Bruno Eduardo||359||Fenerbahce|72|10|2|Portugal|1981-11-27|Defender
0|+|77523|Marvin Chávez|Winger|Left/Right|Marvin Chávez|Marvin Chávez|Chávez|Marvin|Antonio|847||Chivas USA|42|4|23|Honduras|1983-11-03|Midfielder
0|+|48852|Mauricio Isla|Full Back|Right||Isla|Isla|Mauricio||831|Right|Juventus|47|2|4|Chile|1988-06-12|Defender
0|+|15310|Nick Rimando|Goalkeeper|Unknown||Rimando|Rimando|Nick|Paul|596||Real Salt Lake|14|0|22|USA|1979-06-17|Goalkeeper
0|+|48854|Fabián Orellana|Second Striker|Centre/Right||Orellana|Orellana|Fabián||831|Right|Celta de Vigo|26|2|14|Chile|1986-01-27|Forward
0|+|50904|José Fuenzalida|Attacking Midfielder|Right||Fuenzalida|Fuenzalida|José||831||Colo Colo|23|1|19|Chile|1985-02-22|Midfielder
0|+|83675|Carlos Valdés|Central Defender|Centre||Valdés|Valdés|Carlos||832||San Lorenzo|14|2|23|Colombia|1985-05-22|Defender
0|+|48863|Álvaro González|Attacking Midfielder|Centre/Right||González|González|Álvaro|Rafael|837|Right|Lazio|43|2|20|Uruguay|1984-10-29|Midfielder
0|+|100987|Alan Pulido|Striker|Centre||Pulido|Pulido|Alan||659||Tigres|6|4|11|Mexico|1991-03-08|Forward
0|+|8924|Daniel van Buyten|Central Defender|Centre||van Buyten|van Buyten|Daniel||360|Right|FC Bayern München|79|10|15|Belgium|1978-02-07|Defender
0|+|28392|Christian Bolaños|Winger|Right||Bolaños|Bolaños|Christian||838||FC København|55|2|7|Costa Rica|1984-05-17|Midfielder
0|+|59115|Mile Jedinak|Central Midfielder|Centre||Jedinak|Jedinak|Mile|John|575|Both|Crystal Palace|44|4|15|Australia|1984-08-03|Midfielder
0|+|179950|Kirim Ansarifard|Striker|Centre||Ansarifard|Ansarifard|Kirim||1042||Persepolis FC|42|9|10|Iran|1990-04-03|Forward
0|+|42738|Juan Zuñiga|Full Back|Right||Zuñiga|Zuñiga|Juan||832|Right|Napoli|50|1|18|Colombia|1985-12-14|Defender
0|+|40691|Jerome Boateng|Central Defender|Centre/Right||Boateng|Boateng|Jerome||357|Right|FC Bayern München|39|0|20|Germany|1988-09-03|Defender
0|+|14075|Patrice Evra|Full Back|Left||Evra|Evra|Patrice|Latyr|368||Manchester United|58|0|3|France|1981-05-15|Defender
0|+|20226|Clint Dempsey|Second Striker|Left/Centre/Right||Dempsey|Dempsey|Clint|Drew|596||Seattle Sounders FC|104|37|8|USA|1983-03-09|Forward
0|+|50947|Christian Noboa|Central Midfielder|Centre||Noboa|Noboa|Christian|Fernando|830||Dynamo Moscow|42|2|6|Ecuador|1985-04-09|Midfielder
0|+|163588|Kunle Odunlami|Central Defender|Centre||Odunlami|Odunlami|Kunle|Ebenezer|1216||Sunshine Stars|11|0|12|Nigeria|1991-04-30|Defender
0|+|40711|Oliver Bozanic|Winger|Left||Bozanic|Bozanic|Oliver||575|Left|FC Luzern|3|0|13|Australia|1989-01-08|Midfielder
0|+|83725|Felipe Gutierrez|Central Midfielder|Centre||Gutierrez|Gutierrez|Felipe||831||FC Twente|18|1|16|Chile|1990-10-08|Midfielder
0|+|40720|Edinson Cavani|Striker|Centre||Cavani|Cavani|Edinson|Roberto|837|Right|Paris Saint Germain|62|21|21|Uruguay|1987-02-14|Forward
0|+|28434|Diego Lugano|Central Defender|Centre||Lugano|Lugano|Diego|Alfredo|837||Unknown|94|9|2|Uruguay|1980-11-02|Defender
0|+|21123|Valon Behrami|Winger|Right||Behrami|Behrami|Valon||497|Right|Napoli|48|2|11|Switzerland|1985-04-19|Midfielder
0|+|42774|Morgan Schneiderlin|Defensive Midfielder|Centre||Schneiderlin|Schneiderlin|Morgan||368||Southampton|1|0|22|France|1989-11-08|Midfielder
0|+|57112|Eliaquim Mangala|Central Defender|Centre||Mangala|Mangala|Eliaquim||368|Both|FC Porto|3|0|13|France|1991-02-13|Defender
0|+|38685|Silvestre Varela|Second Striker|Left/Right||Varela|Varela|Silvestre||359|Right|FC Porto|24|4|18|Portugal|1985-02-02|Forward
0|+|38533|Rui Patricio|Goalkeeper|Unknown|Rui Patricio|Rui Patricio|Patricio|Rui Pedro dos Santos||359||Sporting Lisbon|30|0|12|Portugal|1988-02-15|Goalkeeper
0|+|42786|Eden Hazard|Winger|Left/Right||Hazard|Hazard|Eden||360||Chelsea|45|6|10|Belgium|1991-01-07|Midfielder
0|+|37192|Mark Milligan|Defensive Midfielder|Centre||Milligan|Milligan|Mark||575|Right|Melbourne Victory|30|2|5|Australia|1985-08-04|Midfielder
0|+|119772|José Juan Vázquez|Central Midfielder|Left/Centre/Right||Vázquez|Vázquez|José Juan||659||León|5|0|23|Mexico|1988-03-14|Midfielder
0|+|65323|Aron Jóhannsson|Striker|Left/Centre/Right||Jóhannsson|Jóhannsson|Aron||596||AZ|8|2|9|USA|1990-11-10|Forward
0|+|18221|Gerard Piqué|Central Defender|Centre||Piqué|Piqué|Gerard||118|Right|Barcelona|60|4|3|Spain|1987-02-02|Defender
0|+|42798|Óscar Bagüí|Full Back|Left||Bagüí|Bagüí|Óscar|Dalmiro|830||Emelec|21|0|18|Ecuador|1982-12-10|Defender
0|+|40755|Daniel Sturridge|Striker|Left/Centre/Right||Sturridge|Sturridge|Daniel|Andre|114||Liverpool|12|4|9|England|1989-09-01|Forward
0|+|106297|Uche Nwofor|Striker|Centre||Nwofor|Nwofor|Uche|Innocent|1216||VVV-Venlo|6|3|19|Nigeria|1991-09-17|Forward
0|+|53056|Giorgios Tzavellas|Full Back|Left||Tzavellas|Tzavellas|Giorgios||517||PAOK Salonika|13|0|3|Greece|1987-11-26|Defender
0|+|40772|Gökhan Inler|Central Midfielder|Centre||Inler|Inler|Gökhan||497|Right|Napoli|73|6|8|Switzerland|1984-06-27|Midfielder
0|+|81735|Liassine Cadamuro|Central Defender|Centre||Cadamuro|Cadamuro|Liassine||1215|Right|Real Sociedad|7|0|17|Algeria|1988-03-05|Defender
0|+|42824|Carlos Sánchez|Central Midfielder|Centre||Sánchez|Sánchez|Carlos|Alberto|832||Elche|44|0|6|Colombia|1986-02-06|Midfielder
0|+|91977|Carlos Peña|Central Midfielder|Centre||Peña|Peña|Carlos|Alberto|659||León|16|2|21|Mexico|1990-03-29|Midfielder
0|+|20301|Emir Spahic|Central Defender|Centre||Spahic|Spahic|Emir||537|Right|Bayer 04 Leverkusen|74|3|4|Bosnia and Herzegovina|1980-08-18|Defender
0|+|61262|Oscar|Attacking Midfielder|Left/Centre/Right|Oscar|Oscar|dos Santos Emboada Junior|Oscar||614||Chelsea|31|9|11|Brazil|1991-09-09|Midfielder
0|+|28495|John Obi Mikel|Defensive Midfielder|Centre||Mikel|Mikel|John Obi|Michael Nchekwube|1216||Chelsea|59|4|10|Nigeria|1987-04-22|Midfielder
0|+|40784|Mamadou Sakho|Central Defender|Centre||Sakho|Sakho|Mamadou||368||Liverpool|19|2|5|France|1990-02-13|Defender
0|+|104276|Luís Neto|Central Defender|Centre||Neto|Neto|Luís||359|Right|Zenit St Petersburg|9|0|14|Portugal|1988-05-26|Defender
0|+|61278|Neymar|Striker|Left/Centre|Neymar|Neymar|Santos Júnior|Neymar da Silva||614|Both|Barcelona|49|31|10|Brazil|1992-02-05|Forward
0|+|20319|Theofanis Gekas|Striker|Centre||Gekas|Gekas|Theofanis||517||Konyaspor|72|24|17|Greece|1980-05-23|Forward
0|+|20322|Carlos Salcido|Full Back|Left||Salcido|Salcido|Carlos|Arnoldo|659||Guadalajara|120|10|3|Mexico|1980-04-02|Defender
0|+|114321|Sayouba Mandé|Goalkeeper|Unknown||Mandé|Mandé|Sayouba||1221||Stabaek|1|0|23|Côte d'Ivoire|1993-06-15|Goalkeeper
0|+|28525|Ezequiel Garay|Central Defender|Centre||Garay|Garay|Ezequiel||632|Right|Benfica|18|0|2|Argentina|1986-10-10|Defender
0|+|20335|Jose de Jesús Corona|Goalkeeper|Unknown||Corona|Corona|Jose de Jesús||659||Cruz Azul|33|0|1|Mexico|1981-01-26|Goalkeeper
0|+|42864|Fernando Muslera|Goalkeeper|Unknown||Muslera|Muslera|Fernando||837||Galatasaray|58|0|1|Uruguay|1986-06-16|Goalkeeper
